filename,mean,min,max,std,dynamic_range,p10,p25,p75,p90,katz,higuchi,dfa,mean_katz,mean_higuchi,mean_dfa,perm_entropy,spectral_entropy,approx_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_HTI,ground_truth_spo2
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/101_predictions10.npy,0.0030750593,-0.66628474,1.5772791,0.571604,2.243564,-0.4653980016708374,-0.3787273168563843,0.3242566660046577,1.0161708831787106,2.889564,1.6596249397632254,1.2460526702159722,2.6491175,1.70235019509978,0.7715085349325234,0.9937075015854608,4.476233429973945,0.8316876685247774,0.9055048029640038,0.82200855,1.9558293,40.82482904638628,27.216552697590853,20.0,60.0,2.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions0.npy,0.046982914,-0.61154544,1.4920549,0.52630895,2.1036005,-0.3967171669006347,-0.3039947897195816,0.2641120553016662,1.0849438667297362,2.9221516,1.7120630101698455,1.1501210617950377,2.3806393,1.7728592813020994,2.000964115888935,0.9887739648272612,4.562461146841088,0.8841093001019869,0.995428052432879,0.8504026,1.7088716,49.441323247304425,54.77225575051663,33.33333333333333,83.33333333333334,2.0,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions1.npy,0.21361616,-0.6652537,1.5836985,0.59181976,2.2489522,-0.344207739830017,-0.2517957389354706,0.6701292991638184,1.204163658618927,2.8919237,1.6750837110632428,1.2559190757350545,2.364353,1.7080751822513796,2.282575257648825,0.9981012477709732,4.621653451700695,0.7614074165790554,0.8330256798441468,0.83088404,1.958216,28.867513459481287,16.666666666666668,0.0,60.0,2.5,95.4291551882461
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions2.npy,0.04554633,-0.5056553,1.3770385,0.4470734,1.8826938,-0.3497934937477112,-0.2878433167934418,0.3021839410066604,0.7169931232929229,2.7710314,1.810366662221436,1.2476046650692774,2.166509,1.8295864519347529,1.2294375943386584,0.9908245561331656,4.548009343037847,0.7201799135353077,0.8995576245854507,0.74169075,2.260308,544.3310539518172,581.186525805423,50.0,50.0,2.0,95.71225895316805
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions3.npy,0.28143945,-0.55459046,1.5093234,0.49663892,2.0639138,-0.2594885230064392,-0.1159405931830406,0.6382970660924911,1.0750194668769837,3.737338,1.7386466598642238,1.1059371139057648,2.9388473,1.8202161824708012,1.232626755615619,0.9979498238807566,4.702880195924081,0.8762954190939127,1.5552163582674614,0.8671651,1.8933948,25.819888974716115,27.888667551135857,0.0,50.0,2.0,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions4.npy,0.11779298,-0.5315583,1.4627578,0.5339414,1.9943161,-0.4081628620624542,-0.314936563372612,0.5159759968519211,1.000411283969879,2.7309089,1.750172258230326,1.283513156684804,2.2085478,1.808028059614439,2.2988459075741727,0.9991862221235924,3.58375079115649,0.6803158939487455,0.5981293556765744,0.62162787,2.5854335,624.9444419750891,721.6236836057565,40.0,60.0,1.6666666666666667,95.85555555555555
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions5.npy,0.45297733,-0.59410167,1.4767475,0.5531267,2.0708492,-0.2911487042903899,-0.0158331841230392,0.8605132400989532,1.269459867477417,3.0443127,1.785496623720926,1.10949269914495,2.7363758,1.8499576229544976,1.2224602664929238,0.9887162263396332,4.540444351136102,0.9021451984030252,1.5988558031035636,0.8046833,2.0718696,47.14045207910314,54.433105395181705,40.0,40.0,1.25,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions6.npy,-0.21861067,-0.57869166,1.2839779,0.3068191,1.8626695,-0.4363226056098938,-0.3828595727682113,-0.1845048666000366,0.0389525204896925,2.2621999,1.879335230265894,1.1210735064669404,2.2586422,1.9372733065539889,0.7188096083469908,0.9952559924235675,4.635156905744225,0.7896423721128891,0.9033470117728664,0.92546403,1.7795458,544.671154612273,573.8111703855712,50.0,75.0,4.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions7.npy,0.52788407,-0.5757508,1.475322,0.54428005,2.0510728,-0.3599113166332244,0.157099574804306,0.9393261671066284,1.203643536567688,2.738029,1.8103496182281,1.0985641201813028,2.4131749,1.852542860973197,0.4339873959394826,0.9954031744069912,4.382099996320903,0.8300866758612755,1.172114750661036,0.67650455,2.5631936,805.9960481476504,983.7569708915804,50.0,75.0,4.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions8.npy,-0.1985666,-0.6115095,1.5411336,0.34476513,2.1526432,-0.4463733613491058,-0.3635818660259247,-0.1874674260616302,0.1277336046099662,2.0290704,1.8354961653925972,1.2542367701696169,2.195449,1.8860156390552243,2.7393147954539407,0.9988723859648194,5.2825142331421375,0.8776645816287632,1.072949292502072,0.7120283,2.1324224,38.49001794597509,38.4900179459751,25.0,25.0,1.3333333333333333,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions9.npy,0.3445733,-0.5483709,1.5709009,0.55903786,2.1192718,-0.3547772347927093,-0.1937076449394226,0.7924763560295105,1.1192144393920898,2.8688593,1.6235319700884994,1.4153002978790366,2.3027284,1.6600275538922709,0.9670612253863864,0.9962907898235236,4.462317044322845,0.8468308466305445,1.0710761308595045,0.649051,2.4928107,33.333333333333314,33.333333333333314,20.0,20.0,1.6666666666666667,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions10.npy,-0.12631854,-0.6749764,1.5828474,0.36750665,2.2578237,-0.3898042798042297,-0.326392337679863,-0.100875049829483,0.3330125391483306,2.2241597,1.8258783492114332,0.9962140523416392,2.297139,1.876898149182303,2.526551383455903,0.9951990247405876,5.040332434582524,0.9255908847871246,1.1596369905058843,0.76447153,1.9734213,463.48119143587127,443.8885412319594,50.0,50.0,2.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1003_predictions11.npy,0.4624471,-0.51484144,1.5062768,0.5182499,2.0211182,-0.2364035606384277,0.0369222685694694,0.8205357044935226,1.2048284173011778,2.8852904,1.674954772802408,1.282957173210559,2.7207034,1.7118092472123674,1.4548952160526705,0.9976645642440738,4.455140083955484,0.7986148935190358,1.485094945863984,0.85222733,2.0027187,55.7773351022717,62.36095644623235,33.33333333333333,50.0,1.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions0.npy,0.09103985,-0.73848563,1.5385265,0.64999974,2.277012,-0.4344707667827606,-0.3554782122373581,0.5444878339767456,1.2426975727081295,3.0272617,1.6063519096709162,1.2327805372202612,2.3913174,1.6652847221323617,1.3595298782561729,0.9915992989957088,4.216212841172819,0.8592405909457672,0.8404718953168038,0.7916216,1.890697,465.4746681256314,519.9358934843154,50.0,66.66666666666666,3.0,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions1.npy,-0.0045966017,-0.6541272,1.5388296,0.5983068,2.1929567,-0.4478429973125458,-0.3677317351102829,-0.0059970468282699,1.2202552795410155,2.6838996,1.599387574066873,1.1978167969126248,2.2324834,1.6987692095543725,3.0397227879586297,0.9795577910198162,4.094272288453837,0.8505231505806576,0.8368940739689197,0.813331,1.8550838,59.31710140017398,62.36095644623239,42.85714285714285,71.42857142857143,3.5,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions2.npy,0.13372517,-0.63115746,1.5899351,0.6749119,2.2210925,-0.4695403754711151,-0.3518914133310318,0.62457175552845,1.2806012034416197,2.862193,1.570601538524603,1.3234326753654333,2.232871,1.6451891878195273,1.3624286406616202,0.9819874052100164,3.6224612879450433,0.847961046638622,0.7974216249733558,0.76267356,1.9680476,30.42903097250924,32.77306934167252,0.0,71.42857142857143,1.75,95.99444444444444
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions3.npy,0.04657735,-0.6844068,1.4678464,0.64401615,2.1522532,-0.4595237731933593,-0.3790032118558883,0.346313364803791,1.2231286525726317,3.0766635,1.6113175049049944,1.2244348137939614,2.4176989,1.6858970413287782,1.23024172633275,0.9956522744181668,4.1268505869502405,0.8465180149456524,0.6793003794276541,0.8506736,1.8593407,27.2165526975909,29.81423969999723,0.0,57.14285714285714,1.75,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions4.npy,0.041494485,-0.6855101,1.4736822,0.60979575,2.1591923,-0.4464849650859833,-0.3519813269376755,0.311973936855793,1.1897920370101929,3.1702986,1.5803075261113235,1.299612700073079,2.5077977,1.666862418747416,2.430642950437056,0.9900547272932112,4.347296283463948,0.8335822499887628,0.7936477750675808,0.8179564,1.8646381,484.7679857416329,559.4309277855158,60.0,80.0,2.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions5.npy,0.061827436,-0.6760507,1.602628,0.6301035,2.2786787,-0.4769185483455658,-0.3617846518754959,0.3255471661686897,1.2220653414726257,2.8303304,1.5717493894893464,1.290927825564984,2.3552058,1.6362471585107383,0.5700924157991163,0.983025613765078,3.633546437991754,0.886265801763984,0.8361556838339619,0.7731327,1.9636056,27.216552697590853,29.814239699997177,0.0,57.14285714285714,1.4,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions6.npy,0.10257467,-0.59885794,1.6191378,0.65851754,2.2179956,-0.4622306823730469,-0.3502949774265289,0.558697059750557,1.253256297111511,2.820357,1.5679498962418377,1.3593893501586929,2.4951904,1.64690378979288,2.9417859255483965,0.9982884650947944,3.8392173354513934,0.8247313413072406,0.7652760797052445,0.8006141,2.0033174,33.33333333333333,36.514837167011066,0.0,83.33333333333334,2.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions7.npy,0.0141026685,-0.64248854,1.6365986,0.6192138,2.279087,-0.4757811963558196,-0.3828092366456985,0.0935034975409507,1.218348228931427,3.6564465,1.6175975790202644,1.2157174595159108,2.8025455,1.7097088062506776,0.7274759565289687,0.992632173038045,4.235751827058266,0.8450572262974982,0.8140601092252565,0.83703786,1.9061952,59.62847939999443,64.97862896539314,33.33333333333333,83.33333333333334,3.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions8.npy,0.089851245,-0.6764632,1.5373836,0.6442018,2.2138467,-0.4538820922374725,-0.3549007475376129,0.3253940567374229,1.2703330516815186,2.9561052,1.6033166662751324,1.2732073641717994,2.5249207,1.6603843606967743,1.8632273311307963,0.9902563062364264,3.879607990165823,0.8822808216094646,0.9374535784856216,0.8020746,1.8967282,57.73502691896264,60.5530070819499,33.33333333333333,66.66666666666666,3.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/1001_predictions9.npy,0.0411336,-0.6715587,1.5425959,0.6247085,2.2141545,-0.4262975692749023,-0.3735561668872833,0.196509338915348,1.2202856183052062,2.6382432,1.5372381720230712,1.353421165810197,2.3608143,1.6182487141493482,1.5166051164260226,0.9892003873224124,3.6437613406405935,0.8108930069107161,0.6677651072885281,0.7193787,2.0601237,53.748384988657016,59.62847939999441,33.33333333333333,33.33333333333333,2.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions0.npy,-0.109384604,-0.6928237,1.4343224,0.4505827,2.127146,-0.473909056186676,-0.3895103484392166,0.000415951013565,0.5443968534469603,2.8547404,1.8134079133435024,1.0174714016914086,2.2302258,1.896730512867776,0.8750610752920398,0.993400002929362,5.1126509251771495,0.8529024840582182,0.973107206917816,0.98286545,1.6776044,542.1151989096865,542.1151989096865,33.33333333333333,33.33333333333333,1.5,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions1.npy,-0.044399038,-0.57944804,1.3708014,0.45798644,1.9502494,-0.4260612666606903,-0.3617131859064102,0.1326390206813812,0.7276923716068268,3.3644643,1.8073914393386383,0.9404814539459536,2.812114,1.8746938000296915,1.7025670504123869,0.997400849678262,5.184655031538568,0.774485104127379,0.906594754635276,0.98114544,1.7244006,337.9677828169754,353.2389811130388,66.66666666666666,83.33333333333334,6.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions2.npy,-0.13181621,-0.5558936,1.19689,0.36885628,1.7527835,-0.4275285720825195,-0.3693398833274841,-0.0329674780368804,0.4160181581974025,2.8616462,1.7946000574316403,1.0784337434209783,2.4662075,1.905148627129984,1.024301550632129,0.99679437118325,4.904059823718853,0.804675952401877,0.8723322998637696,0.9990742,1.7819653,577.6709302913758,691.4825725556271,50.0,50.0,2.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions3.npy,-0.104376785,-0.7178311,1.3247777,0.4221924,2.0426087,-0.5006529152393341,-0.3789511770009994,0.1066780611872673,0.4287398815155028,2.93708,1.8295781838477585,1.0265228278734906,2.4296865,1.900673585421164,0.3603416086318638,0.9982884650947944,5.249633215367794,0.8291743230992443,1.119125828501213,0.970355,1.7449899,190.0292375165231,164.99158227686144,33.33333333333333,66.66666666666666,3.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions4.npy,-0.13035473,-0.61887246,1.543632,0.47732556,2.1625044,-0.4788468956947326,-0.4133186191320419,-0.0512283444404602,0.647230285406112,2.7043228,1.743986762947967,1.142051364224798,2.2010803,1.7794531687016104,1.0785717403237804,0.998348546666817,4.585973901092075,0.7565987869412396,0.8159738738529317,1.0221301,1.7400514,212.5680718856555,258.91511550513434,75.0,75.0,4.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions5.npy,-0.1462228,-0.5797344,1.4690511,0.39480522,2.0487854,-0.473883855342865,-0.4090878516435623,-0.0277552083134651,0.4547030866146087,2.4781568,1.7219036676048682,1.2602276516484106,2.28728,1.82407692147584,1.903891068514526,0.9929751466238405,4.706871823873371,0.7787172577977444,0.9884181131645476,0.90873533,1.8868219,43.0331482911936,50.91750772173166,25.0,50.0,2.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions6.npy,-0.09016797,-0.60809374,1.3641589,0.45132065,1.9722526,-0.4904542207717896,-0.4152373075485229,0.1480353847146034,0.6052326440811155,2.733236,1.8124728869236768,1.0748022434237072,2.393693,1.8851180628474036,0.3889176800698656,0.9899280010813696,5.376391536439769,0.7873762908074804,0.7872091155462418,0.98471177,1.7780185,386.9395588747967,398.4925297873178,80.0,80.0,5.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions7.npy,-0.06571855,-0.6308635,1.4140482,0.46808767,2.0449116,-0.4840291738510131,-0.3777530342340469,0.1226693801581859,0.668675661087036,3.2157314,1.8363508579515584,1.0780445501837843,2.7910354,1.8900396347556696,1.5924029286977512,0.9918023219437448,5.04097193403868,0.7764874285082564,1.0888679971934316,0.9462502,1.8227719,52.70462766947308,70.71067811865491,33.33333333333333,66.66666666666666,3.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions8.npy,-0.097243614,-0.6893992,1.372793,0.47040775,2.0621922,-0.4766357839107513,-0.3919957280158996,0.0724869184195995,0.8569710016250609,2.7982395,1.763972983448673,1.1937075005503393,2.482126,1.8079385888361053,1.289531632983156,0.9973767460985424,4.896119007469679,0.6912806701041889,0.8002090344983902,0.8558453,1.9888238,88.19171036881963,107.15167512214389,50.0,75.0,4.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions9.npy,-0.12671265,-0.7070716,1.2890736,0.45948735,1.9961452,-0.4837938785552978,-0.385599821805954,-0.071382075548172,0.7386659026145934,2.5742838,1.7369532107341108,1.1921247864649,2.204983,1.8207717985833185,0.6297601795070725,0.9906514203739492,5.02212156180758,0.7911570038409503,0.8796267475025635,0.8149707,2.0034368,301.8461712712472,360.555127546399,50.0,75.0,4.0,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/906_predictions10.npy,-0.1643718,-0.6818566,1.484976,0.46730408,2.1668327,-0.4891146898269653,-0.4204627573490143,-0.1674017012119293,0.623333716392517,2.8104486,1.7448304821235772,1.1094644793523,2.536053,1.8424903134996768,0.9061184009176676,0.9921343690132198,4.388874325057259,0.7439328808258296,0.8291626483429911,0.9013788,1.8394437,66.66666666666674,94.28090415820644,66.66666666666666,66.66666666666666,1.5,98.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/605_predictions0.npy,-0.14649464,-0.6470931,1.4302082,0.40771312,2.0773013,-0.4833879590034485,-0.4216246604919433,-0.001208484172821,0.4540119618177414,2.8405778,1.8447229898809117,0.8199498351031723,2.6614048,1.9102448650404429,0.207930807842975,0.996253811005084,5.351716702349222,0.8758741393713017,1.145664832939001,1.2214899,1.4722996,309.719108105919,277.5554665954844,75.0,75.0,4.0,97.57926171830667
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/605_predictions1.npy,-0.02092026,-0.5640909,1.431035,0.51156646,1.995126,-0.448898696899414,-0.3564624339342117,0.1360734961926937,0.8605838179588314,3.2387028,1.858435661826151,0.9165040698231944,3.0111325,1.967663696127216,1.450866662235241,0.999298226403908,5.819099208340049,0.951980141086525,1.323837006186144,1.098429,1.5428038,296.273147243853,360.555127546399,75.0,75.0,4.0,97.03888888888889
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/605_predictions2.npy,-0.02406923,-0.57164663,1.4672368,0.4753203,2.0388834,-0.4362876653671265,-0.3688122928142547,0.2008011192083358,0.753349995613098,3.5885026,1.726751768146884,0.9894336096663924,2.6461926,1.7672618333575594,1.1370576460848345,0.9942732931574484,4.861192413740355,0.8304184691485976,1.0276753621353625,1.0106635,1.6585934,302.7650354097493,336.0996324945374,80.0,80.0,5.0,97.0
